id,date,text,label,has_media,forwarded_from
195,2025-10-01T17:59:20,"Ищем людей для удалённой деятельности на Binance — подойдёт даже если вы только начинаете.

- Первая смена: 11:00 – 16:00 — 70–75 EUR/день
- Вторая смена: 14:00 – 18:00 — от 50 EUR/день

Обучение есть, работа через телефон/ПК. Пиши в личку «Интересно» @USERNAME_REDACTED",spam,0,0
196,2025-10-01T17:59:20,"Ищем людей для удалённой деятельности на Binance — подойдёт даже если вы только начинаете.

- Первая смена: 11:00 – 16:00 — 70–75 EUR/день
- Вторая смена: 14:00 – 18:00 — от 50 EUR/день

Обучение есть, работа через телефон/ПК. Пиши в личку «Интересно» @USERNAME_REDACTED",spam,0,0
197,2025-10-01T17:59:20,"Ищем людей для удалённой деятельности на Binance — подойдёт даже если вы только начинаете.

- Первая смена: 11:00 – 16:00 — 70–75 EUR/день
- Вторая смена: 14:00 – 18:00 — от 50 EUR/день

Обучение есть, работа через телефон/ПК. Пиши в личку «Интересно» @USERNAME_REDACTED",spam,0,0
198,2025-10-01T17:59:20,"Ищем людей для удалённой деятельности на Binance — подойдёт даже если вы только начинаете.

- Первая смена: 11:00 – 16:00 — 70–75 EUR/день
- Вторая смена: 14:00 – 18:00 — от 50 EUR/день

Обучение есть, работа через телефон/ПК. Пиши в личку «Интересно» @USERNAME_REDACTED",spam,0,0
199,2025-10-01T19:42:18,"Ищем людей для удалённой деятельности на Binance — подойдёт даже если вы только начинаете.

- Первая смена: 11:00 – 16:00 — 70–75 EUR/день
- Вторая смена: 14:00 – 18:00 — от 50 EUR/день

Обучение есть, работа через телефон/ПК. Пиши в личку «Интересно» @USERNAME_REDACTED",spam,0,0
200,2025-10-02T22:39:23,"https://t.me/addlist/rYwsuz60-VMxOWQy
https://t.me/addlist/V65TBz9hF4hjY2Ey
https://t.me/addlist/_iK32zXJH6o3NzEy
https://t.me/addlist/27aen2Alh4FjZjJi
https://t.me/addlist/_LMklmOt3U5lYzJi
https://t.me/addlist/66GiZZ04bqA1NWEy",spam,0,0
201,2025-10-03T14:00:14,"Открыта вакансия на удалённую деятельность в Binance — подойдёт новичкам.
Доступны две смены: утренняя 11:00–16:00 (70–75 EUR/день) и дневная 14:00–18:00 (от 50 EUR/день).
Предоставляем обучение; работа выполняется через мобильный телефон или компьютер.
Заинтересованы? Напишите в личные сообщения «Интересно».
@USERNAME_REDACTED",spam,0,1
202,2025-10-04T15:54:53,"Все виды аккаунтов в одном месте: TG, Gmail, FB, IG, TikTok, Twitter @USERNAME_REDACTED",spam,0,0
203,2025-10-06T13:52:56,"Ищем людей для удалённой деятельности на Binance — подойдёт даже если вы только начинаете.

- Первая смена: 11:00 – 16:00 — 70–75 EUR/день
- Вторая смена: 14:00 – 18:00 — от 50 EUR/день

Обучение есть, работа через телефон/ПК. Пиши в личку «Интересно» @USERNAME_REDACTED",spam,0,0
204,2025-10-06T15:40:23,"Ищем людей для удалённой деятельности на Binance — подойдёт даже если вы только начинаете.

- Первая смена: 11:00 – 16:00 — 70–75 EUR/день
- Вторая смена: 14:00 – 18:00 — от 50 EUR/день

Обучение есть, работа через телефон/ПК. Пиши в личку «Интересно» @USERNAME_REDACTED",spam,0,0
205,2025-10-06T21:17:05,"Ищу 1–3 человека для удалённой занятости. Всё можно делать с телефона. Доход — 783 доллара в неделю. 
☑️ Пишите «+» @USERNAME_REDACTED, если заинтересованы!",spam,0,1
206,2025-10-07T00:57:08,"СРОЧНО НАБОР
всего 2 часа в день - от 7500Р 
Е Ж Е Д Н Е В Н О",spam,0,1
207,2025-10-07T15:50:12,"Ищем людей для удалённой деятельности на Binance — подойдёт даже если вы только начинаете.

- Первая смена: 11:00 – 16:00 — 70–75 EUR/день
- Вторая смена: 14:00 – 18:00 — от 50 EUR/день

Обучение есть, работа через телефон/ПК. Пиши в личку «Интересно» @USERNAME_REDACTED",spam,0,0
208,2025-10-08T13:17:06,"Привет, на завтра нужно3 помощника для разгрузки небольшой газели с вещами. Оплата сразу, 4000 за пару часов. Кто готов  откликайтесь.",spam,0,0
209,2025-10-09T20:54:14,"Ищем людей для удалённой деятельности на Binance — подойдёт даже если вы только начинаете.

- Первая смена: 11:00 – 16:00 — 70–75 EUR/день
- Вторая смена: 14:00 – 18:00 — от 50 EUR/день

Обучение есть, работа через телефон/ПК. Пиши в личку «Интересно» @USERNAME_REDACTED",spam,0,0
210,2025-10-11T15:44:27,"Ищем людей для удалённой деятельности на Binance — подойдёт даже если вы только начинаете.

- Первая смена: 11:00 – 16:00 — 70–75 EUR/день
- Вторая смена: 14:00 – 18:00 — от 50 EUR/день

Обучение есть, работа через телефон/ПК. Пиши в личку «Интересно» @USERNAME_REDACTED",spam,0,1
211,2025-10-11T15:44:27,"Ищем людей для удалённой деятельности на Binance — подойдёт даже если вы только начинаете.

- Первая смена: 11:00 – 16:00 — 70–75 EUR/день
- Вторая смена: 14:00 – 18:00 — от 50 EUR/день

Обучение есть, работа через телефон/ПК. Пиши в личку «Интересно» @USERNAME_REDACTED",spam,0,1
212,2025-10-16T14:31:52,"Ищем людей для удалённой деятельности на Binance — подойдёт даже если вы только начинаете.

- Первая смена: 11:00 – 16:00 — 70–75 EUR/день
- Вторая смена: 14:00 – 18:00 — от 50 EUR/день

Обучение есть, работа через телефон/ПК. Пиши в личку «Интересно» @USERNAME_REDACTED",spam,0,1
213,2025-10-20T13:29:53,"💼 Свежий онлайн-проект — набираю людей в команду!

Хочешь зарабатывать 💵 онлайн, без вложений и привязки к месту? Это реально.

👥 Ищу активных и адекватных людей в надёжную команду:

✨ Подходит:
— студентам 📚
— мамам в декрете 👶
— тем, кто работает, но хочет больше 💼
— кто в поиске стабильного дохода 💸

🕐 Нужно всего 1–2 часа в день
📲 Работать можно с телефона
💰 Доход: от $120 до $250 в день
🎓 Обучение — бесплатное, внутри проекта
📌 Опыт не нужен, всё покажу и расскажу
🔞 Возраст — от 18 лет

🔥 Старт уже идёт!
Осталось всего 3–6 мест, беру в команду лично — без ""массовки"" и спама.

Пиши 👉 @USERNAME_REDACTED

Расскажу, как начать зарабатывать уже сегодня.

📌 Главное — не тяни. Лучше узнать, чем потом жалеть, что упустил(а).",spam,0,1
214,2025-10-30T20:03:53,"Всем привет!
Наша команда находится в поиске 
Мы предоставляем возможность зарабатывать в свободное время.
Возможный доход от 30 000 рублей в день!
Мы обучаем и поддерживаем 24/7
Нам нужны активные и ответственные люди.
Если тебе интересно — напиши мне «+» и узнай что для этого необходимо.",spam,0,1
215,2025-11-02T00:16:38,"Занятость с тeлeфона
От 18!
Можно без опыта
@USERNAME_REDACTED",spam,0,0
